Sexo;Edad;Nacionalidad;Viaja_solo;Viaja_pareja;Viaja_hijo;Viaja_amigos;Viaja_otros;Noches;Tipo_alojamiento;Coste_vuelos;Coste_alojamiento;Gastos;Horas_fuera_alojamiento;Visitas_totales_Islas;Visitas_total_GC;Calificacion;Repetiria;Nivel_educativo;Situacion_laboral;Ingresos;Personas_hogar;Cuatrimestre;Año
6;22;España;No;Si;No;No;No;6;2;530;980;20;0;9;3;5;10;4;1;1;2;Q3;2022
6;25;España;No;Si;No;No;No;7;4;390;1.000;1096;10;2;0;4;8;4;1;1;2;Q3;2022
6;24;Alemania;No;Si;No;No;No;9;2;868;1530;391;4;4;2;3;8;4;1;1;1;Q2;2022
6;42;España;No;Si;No;No;No;14;2;599;1.201;640;9;1;1;5;10;4;1;1;2;Q3;2022
1;63;Alemania;Si;No;No;No;No;10;4;362;638;1000;8;20;8;3;7;4;1;3;2;Q2;2022
1;26;Otros;No;No;No;Si;No;10;4;750;700;810;2;3;2;4;10;4;7;3;1;Q2;2022
1;61;Alemania;Si;No;No;No;No;6;4;221;390;112;6;8;8;4;10;2;2;1;2;Q2;2022
1;71;Alemania;No;Si;No;No;No;9;2;651;1.147;1412;4;5;2;4;8;4;11;4;2;Q2;2022
1;40;España;No;Si;No;No;No;4;3;400;240;500;9;2;1;3;8;4;2;2;3;Q3;2022
1;53;Alemania;No;Si;No;No;No;7;2;578;1.020;552;8;2;2;4;8;4;1;4;2;Q2;2022
6;44;España;No;No;Si;No;No;6;3;1.500;1.600;280;6;7;3;4;10;4;1;2;4;Q1;2022
1;53;Alemania;No;Si;No;No;No;7;2;1.013;1.785;302;6;2;2;3;8;4;1;3;3;Q2;2022
1;49;Alemania;No;No;Si;No;No;13;3;1013;1785;602;14;3;3;3;10;4;1;4;3;Q2;2022
6;47;Alemania;No;Si;No;No;No;10;1;694;1606;800;8;10;1;3;10;3;1;3;3;Q1;2022
1;44;España;No;No;Si;No;No;14;5;400;2000;1200;14;12;3;3;10;3;1;3;3;Q3;2022
6;47;Suiza;No;No;Si;No;No;9;4;3018;1430;2140;6;4;1;4;10;4;2;4;5;Q1;2022
1;51;Alemania;No;No;Si;No;No;10;2;2099;3701;800;6;15;14;3;10;4;1;4;4;Q2;2022
1;61;Suiza;No;Si;No;No;No;9;2;1331;2173;150;8;10;10;4;10;3;2;3;1;Q1;2022
6;28;Alemania;Si;No;No;No;No;5;4;216;382;302;6;8;8;3;10;4;1;2;1;Q2;2022
6;31;España;Si;No;No;No;No;1;2;246;350;180;2;3;3;3;9;4;1;2;4;Q3;2022
6;48;Suiza;No;No;Si;No;No;7;3;1752;974;872;5;6;5;3;10;4;1;2;3;Q1;2022
1;54;Alemania;No;No;No;Si;No;7;2;542;956;452;9;16;11;3;10;4;1;2;2;Q2;2022
1;63;España;No;Si;No;No;No;7;1;2000;1800;180;8;3;2;3;8;4;1;2;1;Q3;2022
6;21;Noruega;No;No;No;No;Si;11;5;1027;534;784;8;10;10;3;10;3;7;4;3;Q2;2022
1;58;Dinamarca;No;No;No;No;Si;10;3;2121;4328;1371;2;2;2;3;9;3;1;4;4;Q1;2022
1;56;Alemania;No;Si;No;No;No;9;1;1235;1729;535;1;3;3;3;9;2;1;4;3;Q3;2022
1;30;Otros;No;No;Si;No;No;20;4;4849;4408;6857;10;2;2;5;9;4;1;2;3;Q3;2022
1;44;Paises Bajos;No;Si;No;No;No;7;2;308;792;560;10;6;0;3;8;4;2;4;2;Q1;2022
1;71;Noruega;No;Si;No;No;No;28;4;411;1027;627;6;18;16;3;10;4;7;4;2;Q2;2022
1;52;Paises Bajos;Si;No;No;No;No;3;2;501;520;775;5;20;20;3;10;4;2;4;2;Q1;2022
6;74;Noruega;No;Si;No;No;No;25;4;616;3594;1000;0;10;10;3;10;3;7;4;2;Q2;2022
6;19;Alemania;No;No;Si;No;No;7;2;1086;1914;500;5;2;2;3;10;3;1;3;3;Q2;2022
6;45;Alemania;No;No;Si;No;No;7;2;1013;1785;702;3;2;0;3;10;4;1;3;4;Q2;2022
1;25;Alemania;No;Si;No;No;No;5;4;230;200;168;9;2;1;3;10;4;9;2;2;Q3;2022
1;49;Alemania;No;No;Si;No;No;7;1;2194;3071;735;1;4;1;3;9;4;4;3;4;Q3;2022
1;69;Paises Bajos;Si;No;No;No;No;21;4;623;1598;1865;8;2;2;3;8;3;7;2;1;Q1;2022
1;55;Alemania;No;Si;No;No;No;10;1;1230;2168;452;2;8;4;4;8;4;1;3;2;Q2;2022
6;46;Alemania;No;Si;No;No;No;7;5;800;1700;1390;3;22;4;3;10;4;1;4;2;Q2;2022
1;65;Alemania;No;Si;No;No;No;9;3;812;1432;602;2;10;4;5;10;3;1;3;4;Q2;2022
1;29;Alemania;No;Si;No;No;No;9;4;777;1088;569;10;2;2;4;10;4;1;3;2;Q3;2022
6;47;España;Si;No;No;No;No;6;1;200;400;200;3;10;4;3;10;4;1;4;4;Q3;2022
6;44;Alemania;No;No;Si;No;No;10;2;2171;3.829;0;3;2;1;4;9;3;2;3;4;Q2;2022
6;51;España;No;No;Si;No;No;4;2;765;1204;200;14;2;1;3;6;4;1;1;2;Q3;2022
1;40;Alemania;No;No;Si;No;No;10;4;1375;2424;1437;6;8;3;3;8;4;1;3;3;Q2;2022
1;22;España;No;Si;No;No;No;5;4;400;300;375;12;9;3;3;10;4;6;2;3;Q3;2022
6;27;Paises Bajos;No;Si;No;No;No;5;2;651;1670;680;1;12;12;3;10;4;1;3;2;Q1;2022
1;41;España;No;No;No;Si;No;7;4;599;1.201;300;8;12;8;3;10;4;1;2;2;Q3;2022
6;30;Paises Bajos;No;Si;No;No;No;7;2;244;626;555;6;1;1;3;7;4;1;1;2;Q1;2022
6;40;Alemania;No;No;Si;No;No;7;2;1085;1913;202;2;12;2;4;9;4;4;3;4;Q2;2022
6;55;España;No;No;Si;No;No;8;1;1850;5000;1500;11;2;2;4;9;4;2;2;2;Q3;2022
1;30;España;Si;No;No;No;No;4;3;300;180;750;12;10;10;4;10;4;1;2;1;Q2;2022
1;51;España;Si;No;No;No;No;30;2;700;700;900;12;10;5;3;8;4;2;1;3;Q2;2022
1;53;España;No;Si;No;No;No;14;1;500;3.000;2970;8;4;2;3;10;4;1;4;1;Q1;2022
6;30;Otros;No;Si;No;No;No;7;2;619;982;200;6;3;0;3;10;4;1;2;2;Q2;2022
6;48;España;No;No;Si;No;No;6;1;1000;1.170;750;10;11;1;3;5;4;7;2;1;Q3;2022
6;60;España;No;No;No;No;Si;7;3;694;1.306;1200;10;5;2;4;5;3;1;1;1;Q1;2022
1;51;España;No;Si;No;No;No;7;2;553;1.109;198;1;1;0;4;10;4;6;1;2;Q3;2022
6;28;Otros;No;Si;No;No;No;11;2;1.481;2.349;173;10;3;3;3;10;4;1;4;2;Q2;2022
6;60;España;No;No;No;No;Si;7;5;18.000;14.000;580;5;6;3;3;10;4;7;2;2;Q1;2022
6;64;Otros;No;No;No;Si;No;7;1;891;1.817;792;7;1;1;3;9;4;4;3;2;Q1;2022
1;42;Otros;No;Si;No;No;No;10;2;3.193;6.515;292;10;8;4;4;9;4;2;3;3;Q1;2022
1;66;Italia;No;Si;No;No;No;6;4;130;460;200;12;2;1;3;10;4;2;2;2;Q2;2022
1;47;España;No;Si;No;No;No;7;4;900;418;664;8;7;0;3;9;4;1;2;2;Q3;2022
6;40;Otros;No;Si;No;No;No;7;3;617;1.258;1162;10;5;1;4;8;4;3;1;3;Q1;2022
6;53;España;No;Si;No;No;No;7;3;453;908;538;8;4;1;5;10;4;5;1;4;Q3;2022
1;43;Otros;No;No;Si;No;No;7;2;474;968;1002;6;7;2;3;10;4;7;2;1;Q1;2022
6;40;Otros;No;No;Si;No;No;7;4;541;859;600;1;1;0;5;10;4;1;2;1;Q2;2022
1;41;España;No;No;No;Si;No;3;4;130;230;297;10;4;3;2;4;4;1;3;1;Q3;2022
1;43;Otros;No;Si;No;No;No;7;3;726;1482;1192;10;5;2;4;10;4;3;4;2;Q1;2022
1;52;Otros;No;No;Si;No;No;7;2;1500;2000;1200;7;3;1;4;7;4;2;3;3;Q2;2022
1;78;Reino Unido;No;Si;No;No;No;14;4;996;1782;1139;4;2;0;3;8;4;7;1;2;Q3;2022
1;58;Alemania;Si;No;No;No;No;10;4;320;260;600;12;7;6;3;10;4;1;4;1;Q2;2022
6;50;Alemania;No;Si;No;No;No;8;2;1146;2641;1133;4;10;4;3;10;4;1;3;2;Q1;2022
6;73;Alemania;No;Si;No;No;No;10;4;580;1000;1000;5;15;7;3;10;3;7;1;2;Q2;2022
6;44;Alemania;No;Si;No;No;No;7;1;1146;2641;213;2;3;3;5;10;4;4;4;2;Q1;2022
6;32;Irlanda;No;No;Si;No;No;7;2;2600;1700;1400;2;8;6;3;6;4;1;3;5;Q3;2022
6;56;Paises Bajos;No;Si;No;No;No;14;5;800;5500;7501;10;7;2;4;8;4;2;4;2;Q1;2022
6;43;Alemania;No;Si;No;No;No;9;3;666;1534;500;10;3;3;5;10;3;1;2;2;Q1;2022
6;52;Irlanda;No;No;No;No;Si;14;3;4000;2000;1000;7;16;16;3;9;4;5;4;5;Q3;2022
1;64;Alemania;No;Si;No;No;No;12;5;500;480;500;6;5;2;4;9;4;7;4;2;Q2;2022
6;49;Irlanda;No;No;Si;No;No;14;3;4858;4971;1170;2;2;0;4;9;4;1;4;4;Q3;2022
1;30;Alemania;Si;No;No;No;No;4;3;200;300;400;8;5;3;3;6;3;3;2;1;Q1;2022
6;56;Irlanda;No;No;No;No;Si;21;3;1151;1178;2171;6;2;2;4;8;4;1;4;4;Q3;2022
1;71;Paises Bajos;No;Si;No;No;No;7;2;696;685;519;10;6;2;3;8;3;7;2;2;Q1;2022
6;47;Alemania;No;Si;No;No;No;10;6;320;1000;270;5;3;3;3;8;4;1;4;1;Q1;2022
1;31;Alemania;No;No;Si;No;No;9;4;724;1276;100;2;3;1;3;6;4;1;4;2;Q2;2022
1;46;Irlanda;No;No;No;No;Si;7;2;2000;2300;2000;11;2;2;3;4;4;4;2;2;Q3;2022
6;29;Alemania;No;No;Si;No;No;4;2;1448;3338;713;8;2;1;5;10;3;4;2;4;Q1;2022
6;74;Irlanda;No;Si;No;No;No;7;2;1120;700;410;4;3;3;5;10;4;1;3;2;Q3;2022
6;42;Irlanda;No;No;Si;No;No;21;3;1600;1400;2000;12;13;13;3;10;4;1;2;4;Q3;2022
6;45;España;No;No;Si;No;No;7;2;533;967;20;12;2;1;3;9;4;1;2;2;Q2;2022
1;47;Irlanda;Si;No;No;No;No;7;4;741;759;700;12;23;23;4;8;4;1;3;3;Q3;2022
1;33;Alemania;No;Si;No;No;No;10;2;785;1809;513;5;6;6;5;10;4;1;4;2;Q1;2022
6;54;Irlanda;No;No;Si;No;No;21;4;1606;3794;900;3;8;6;3;5;4;1;2;4;Q3;2022
6;31;España;No;Si;No;No;No;4;4;356;490;431;3;3;1;5;10;4;1;2;1;Q3;2022
6;44;Irlanda;No;No;No;No;Si;7;2;1899;1047;3200;8;15;15;3;10;4;2;3;3;Q3;2022
1;50;Alemania;Si;No;No;No;No;18;6;350;65;1273;6;6;2;4;8;4;1;2;1;Q1;2022
6;59;Reino Unido;No;Si;No;No;No;7;2;535;778;780;8;6;6;3;10;4;1;3;2;Q2;2022
6;50;Alemania;No;No;Si;No;No;12;1;4474;10312;727;10;4;0;3;10;4;1;2;3;Q1;2022
6;63;Alemania;No;No;No;Si;No;7;6;400;200;230;10;3;0;4;10;4;6;1;2;Q2;2022
6;33;Reino Unido;No;No;Si;No;No;7;3;620;1108;189;1;4;1;3;5;4;1;3;3;Q3;2022
1;36;Otros;No;Si;No;No;No;6;4;700;1.400;640;7;2;2;4;10;4;4;4;2;Q1;2022
6;30;Reino Unido;No;No;Si;No;No;10;2;1624;2904;1320;4;2;1;4;8;4;1;3;4;Q3;2022
1;55;Dinamarca;No;Si;No;No;No;10;4;1199;796;600;12;3;3;5;10;1;1;4;1;Q1;2022
1;54;Bélgica;No;No;Si;No;No;7;1;2000;5.500;500;12;2;2;3;10;4;4;4;6;Q2;2022
6;60;Reino Unido;No;Si;No;No;No;4;2;297;636;227;2;12;2;4;10;4;1;4;2;Q2;2022
1;40;España;No;Si;No;No;No;5;3;750;450;751;10;4;1;5;10;4;1;2;2;Q1;2022
6;61;Italia;No;No;No;No;Si;5;4;500;400;118;8;10;10;3;10;4;1;2;1;Q1;2022
1;45;Alemania;No;No;Si;No;No;14;2;1465;2.583;1202;6;4;3;5;10;4;1;4;4;Q2;2022
1;46;Alemania;Si;No;No;No;No;12;2;400;1.300;500;12;20;20;3;10;4;1;3;1;Q2;2022
6;27;Reino Unido;No;No;No;No;Si;7;2;1255;2.246;729;5;3;3;4;10;1;1;2;4;Q3;2022
1;54;Suecia;Si;No;No;No;No;21;3;1194;1.790;997;9;1;0;5;10;4;1;4;1;Q2;2022
1;45;Francia;No;Si;No;No;No;6;2;1200;4.000;1000;8;10;8;3;9;4;1;4;2;Q1;2022
6;26;Alemania;No;Si;No;No;No;6;2;500;500;200;2;1;0;3;10;4;1;4;2;Q2;2022
1;33;Paises Bajos;No;No;No;Si;No;7;4;1.906;1.594;0;8;3;0;4;6;4;1;2;3;Q1;2022
1;49;Reino Unido;No;Si;No;No;No;14;3;1.313;2.348;149;1;7;1;3;9;4;1;3;4;Q3;2022
6;56;Alemania;No;Si;No;No;No;7;5;1.200;1.200;950;8;4;1;3;9;4;1;4;2;Q3;2022
6;58;Suecia;No;No;Si;No;No;4;4;400;429;340;12;2;0;4;6;2;1;4;2;Q2;2022
6;41;Suecia;No;No;Si;No;No;7;3;1.661;2491;336;2;1;1;3;10;3;1;4;4;Q2;2022
1;42;Reino Unido;No;Si;No;No;No;7;2;469;839;939;8;3;3;5;10;4;1;2;2;Q3;2022
1;60;Suecia;Si;No;No;No;No;7;2;531;796;536;10;3;3;3;10;2;4;4;3;Q2;2022
6;47;Reino Unido;No;No;No;No;Si;7;3;1.414;2.530;1083;3;2;2;3;5;1;2;2;4;Q3;2022
1;70;Suiza;No;Si;No;No;No;23;6;1.071;1.752;1030;8;19;19;5;10;3;2;3;2;Q1;2022
6;52;Reino Unido;No;No;Si;No;No;9;4;1.219;1.770;1000;10;11;2;4;10;4;1;4;3;Q2;2022
1;63;España;No;Si;No;No;No;6;2;400;700;1000;12;10;1;4;10;4;4;3;2;Q2;2022
6;46;España;Si;No;No;No;No;5;4;300;100;201;8;6;2;3;8;4;1;3;1;Q2;2022
1;17;Suiza;No;No;No;No;Si;9;6;1655;1217;1751;6;8;8;4;10;3;6;4;4;Q1;2022
1;48;España;No;Si;No;No;No;4;2;176;800;800;12;5;1;4;9;3;1;3;1;Q2;2022
1;58;Reino Unido;No;Si;No;No;No;10;4;996;1782;3682;3;2;1;5;10;1;2;4;4;Q3;2022
1;49;Alemania;No;No;Si;No;No;7;2;1302;2296;222;2;5;2;4;10;4;2;2;3;Q2;2022
6;28;Suecia;No;Si;No;No;No;8;4;603;697;1000;10;3;3;3;8;4;1;3;2;Q3;2022
1;48;España;No;No;Si;No;No;4;3;380;420;300;6;4;2;4;9;4;1;2;3;Q2;2022
6;40;Alemania;No;No;Si;No;No;12;2;1122;1571;1235;6;3;1;4;10;4;1;4;4;Q3;2022
1;44;España;No;No;Si;No;No;6;2;800;700;500;10;2;1;4;10;4;1;2;4;Q2;2022
6;40;Suecia;No;No;No;No;Si;7;2;611;707;548;2;7;2;2;5;4;1;4;1;Q3;2022
6;32;Suiza;No;No;No;Si;No;10;6;730;2220;300;12;1;1;3;5;4;4;3;1;Q1;2022
6;18;España;No;No;No;Si;No;6;1;200;1700;110;7;18;11;3;10;4;6;1;1;Q3;2022
1;64;Italia;No;Si;No;No;No;18;6;250;3599;3100;12;4;0;4;5;4;7;2;2;Q2;2022
1;53;Noruega;Si;No;No;No;No;6;2;385;1.973;400;5;20;20;4;10;4;1;4;1;Q1;2022
1;27;Reino Unido;Si;No;No;No;No;5;4;222;397;439;8;1;1;3;8;4;1;3;2;Q3;2022
1;70;Noruega;No;Si;No;No;No;8;4;1874;829;1121;10;3;3;3;6;4;2;4;2;Q1;2022
6;48;Otros;No;No;Si;No;No;7;4;700;2100;400;12;8;0;4;10;4;1;4;3;Q3;2022
1;65;Alemania;No;Si;No;No;No;35;4;300;3501;2399;12;3;3;3;10;4;7;4;3;Q1;2022
1;54;Noruega;No;No;No;Si;No;8;2;404;1381;410;14;14;14;3;10;4;1;3;1;Q1;2022
1;50;Paises Bajos;No;Si;No;No;No;10;4;461;633;1206;12;8;8;3;10;3;1;3;2;Q2;2022
1;76;Paises Bajos;No;Si;No;No;No;13;2;1177;1617;206;7;5;2;4;6;4;1;4;2;Q2;2022
1;28;Suiza;No;No;No;Si;No;7;4;341;302;516;10;3;1;3;7;4;1;2;1;Q1;2022
1;82;Paises Bajos;No;Si;No;No;No;14;5;590;810;1200;12;4;4;3;8;2;7;2;2;Q2;2022
6;41;Reino Unido;No;No;Si;No;No;10;2;703;1258;145;2;3;1;3;8;4;1;2;3;Q3;2022
6;47;Suiza;No;Si;No;No;No;7;1;1479;2.415;195;4;2;1;3;8;4;4;3;2;Q1;2022
6;33;Reino Unido;No;No;Si;No;No;7;2;1414;2530;199;5;11;1;5;9;4;1;4;2;Q3;2022
1;76;Suiza;No;Si;No;No;No;6;6;2435;8004;2264;10;17;5;3;9;4;7;4;2;Q1;2022
1;53;Paises Bajos;No;No;No;Si;No;8;4;756;1038;1206;4;7;7;3;8;3;3;2;4;Q2;2022
1;42;Suiza;No;No;Si;No;No;10;2;2774;4527;3405;8;10;8;3;8;4;2;4;5;Q1;2022
6;33;Paises Bajos;No;Si;No;No;No;8;4;295;405;770;10;1;0;3;2;3;1;2;2;Q2;2022
1;53;Reino Unido;Si;No;No;No;No;7;4;408;1250;590;10;10;10;3;9;4;2;4;2;Q3;2022
6;39;Bélgica;No;No;Si;No;No;7;2;3488;5.410;603;4;20;20;3;9;4;4;3;5;Q2;2022
1;27;Bélgica;No;No;No;No;Si;7;3;1136;1762;298;4;4;0;4;9;4;6;2;1;Q2;2022
1;38;Reino Unido;No;No;No;Si;No;4;3;233;583;50;2;10;0;3;10;4;1;4;2;Q3;2022
6;72;Suiza;No;No;Si;No;No;14;4;629;1.026;270;8;3;3;4;10;4;7;2;1;Q1;2022
1;42;Bélgica;No;No;Si;No;No;7;5;1136;1.762;603;2;4;3;3;7;4;1;3;3;Q2;2022
6;41;Suiza;No;No;Si;No;No;7;2;2288;3.018;10;2;4;4;5;10;4;1;4;4;Q1;2022
6;44;Otros;No;No;Si;No;No;7;2;1072;1767;661;4;2;0;3;9;3;2;2;3;Q3;2022
1;46;Suiza;No;No;Si;No;No;6;1;1947;6400;910;5;2;1;3;10;4;2;4;5;Q1;2022
6;60;Bélgica;No;No;Si;No;No;7;2;1410;2.187;243;4;5;3;3;8;4;1;2;2;Q2;2022
1;63;Italia;No;Si;No;No;No;7;1;1528;2.369;353;2;6;6;3;9;4;2;3;2;Q2;2022
6;20;Otros;No;No;No;No;Si;7;4;800;925;600;6;3;3;3;0;4;6;2;3;Q3;2022
6;40;Bélgica;No;No;No;No;Si;15;5;2300;3.000;1400;2;10;10;3;9;4;2;2;4;Q2;2022
6;45;Otros;No;Si;No;No;No;7;1;500;2.000;300;2;5;2;3;6;4;3;2;2;Q3;2022
1;45;Otros;No;No;Si;No;No;1;4;1200;800;2330;8;2;1;3;8;3;1;4;3;Q1;2022
1;52;Bélgica;No;No;No;No;Si;7;1;2312;3.585;603;8;10;8;3;9;4;1;3;2;Q2;2022
6;48;Otros;No;No;Si;No;No;7;2;722;1.909;140;1;6;5;3;5;3;1;1;3;Q3;2022
1;41;España;Si;No;No;No;No;12;4;350;600;1550;10;10;10;5;10;2;6;1;2;Q1;2022
6;40;Otros;No;No;Si;No;No;8;3;1.200;1.600;1000;8;4;2;3;8;4;1;1;4;Q3;2022
6;27;España;No;Si;No;No;No;6;4;200;615;480;10;3;1;4;10;4;1;2;1;Q3;2022
6;53;España;No;No;Si;No;No;5;2;1.000;1.000;1000;10;5;4;3;10;4;1;4;4;Q2;2022
6;33;España;No;No;No;No;Si;6;2;120;6.000;200;2;6;6;3;8;4;1;2;4;Q3;2022
6;43;Alemania;No;No;No;Si;No;3;3;370;400;400;10;3;1;4;9;4;1;2;1;Q1;2022
6;40;España;No;No;Si;No;No;7;3;800;1.900;200;2;8;8;3;10;4;1;2;4;Q2;2022
1;60;Suiza;No;Si;No;No;No;7;2;2.352;3051;547;8;5;5;3;7;3;1;2;2;Q3;2022
6;45;España;No;No;Si;No;No;7;2;600;2.200;150;2;2;1;5;10;4;1;2;3;Q2;2022
6;62;Suiza;No;No;Si;No;No;14;1;3.996;5.184;2387;0;10;3;3;10;4;10;3;4;Q3;2022
6;48;España;No;No;Si;No;No;8;3;1.200;4.000;700;1;4;3;3;10;4;1;4;4;Q2;2022
6;41;España;No;No;Si;No;No;8;4;1.000;1.313;500;8;4;1;3;8;4;3;2;4;Q3;2022
6;75;Alemania;Si;No;No;No;No;3;4;1.271;2.929;500;5;6;6;3;8;4;7;3;1;Q1;2022
6;52;Suiza;No;No;Si;No;No;7;1;755;4.720;2870;2;1;1;4;10;3;4;4;2;Q3;2022
1;46;Italia;No;Si;No;No;No;6;6;500;520;730;6;1;0;3;10;4;1;3;2;Q1;2022
6;37;Otros;No;No;Si;No;No;7;2;788;1.251;223;2;2;1;4;8;4;10;3;4;Q2;2022
6;28;Otros;No;Si;No;No;No;7;2;671;1.106;371;2;2;1;3;10;4;1;1;2;Q3;2022
1;46;Otros;No;Si;No;No;No;14;1;600;5000;6000;12;3;3;5;10;4;11;3;2;Q1;2022
6;31;Otros;No;Si;No;No;No;7;2;194;308;677;9;4;1;5;10;4;2;1;2;Q2;2022
1;62;Otros;No;Si;No;No;No;7;2;1072;1767;269;6;2;2;3;5;4;1;2;2;Q3;2022
1;41;Otros;No;No;Si;No;No;14;2;1093;1734;673;8;10;1;3;10;4;2;4;3;Q2;2022
6;48;Finlandia;No;No;No;No;Si;13;5;2000;2300;3000;12;4;1;5;10;4;1;4;4;Q1;2022
6;32;Otros;No;No;No;No;Si;14;4;699;1108;1273;10;3;1;2;9;4;1;2;1;Q2;2022
1;40;Finlandia;No;No;Si;No;No;7;2;915;1494;291;0;4;4;3;10;4;3;4;4;Q1;2022
1;46;Otros;No;Si;No;No;No;7;2;739;1173;1673;10;5;2;5;10;4;1;2;2;Q2;2022
1;39;Otros;No;Si;No;No;No;7;3;581;958;511;8;2;1;3;7;4;1;1;2;Q3;2022
6;63;Finlandia;No;Si;No;No;No;14;2;1596;2604;570;6;5;3;3;10;3;1;4;2;Q1;2022
1;41;España;No;No;Si;No;No;8;2;1300;2400;500;4;2;1;3;10;3;2;2;4;Q2;2022
1;30;España;No;Si;No;No;No;10;6;450;1700;1500;12;3;1;3;10;4;1;2;2;Q3;2022
6;57;Finlandia;No;No;Si;No;No;7;3;839;1370;1291;8;5;4;3;10;4;1;4;3;Q1;2022
6;20;España;No;No;Si;No;No;7;4;1100;700;802;12;4;1;4;10;4;6;2;4;Q2;2022
6;45;Otros;No;No;Si;No;No;7;2;833;1374;266;7;3;1;3;10;4;1;1;3;Q3;2022
1;71;Finlandia;No;Si;No;No;No;7;5;760;1240;200;6;20;16;3;8;4;7;4;2;Q1;2022
1;48;España;No;Si;No;No;No;5;2;340;920;93;10;4;4;4;10;4;7;3;3;Q2;2022
6;46;Otros;No;No;No;Si;No;14;2;2649;4367;1161;5;8;1;3;10;4;2;2;3;Q3;2022
6;72;Finlandia;No;Si;No;No;No;21;3;1181;1928;1351;8;3;2;4;5;3;3;2;2;Q1;2022
1;31;Otros;No;No;No;Si;No;30;6;162;1392;500;10;2;2;4;10;4;2;4;2;Q2;2022
1;48;Finlandia;No;No;Si;No;No;8;4;839;1.370;791;8;4;4;3;9;4;1;4;2;Q1;2022
1;60;Finlandia;No;Si;No;No;No;7;4;611;998;881;11;7;6;3;9;2;1;4;2;Q1;2022
1;52;Otros;No;No;No;Si;No;19;4;1089;3000;1780;10;1;1;4;10;4;1;4;1;Q2;2022
6;56;Finlandia;No;Si;No;No;No;14;5;1599;2610;717;5;3;2;3;9;4;1;3;2;Q1;2022
1;59;España;No;Si;No;No;No;7;2;680;635;1700;12;5;2;3;9;3;6;1;1;Q2;2022
1;38;España;No;Si;No;No;No;6;3;600;300;622;10;3;2;3;8;4;1;2;1;Q3;2022
1;34;España;Si;No;No;No;No;3;3;175;200;150;2;5;1;4;10;4;1;3;1;Q2;2022
1;78;Finlandia;No;Si;No;No;No;14;2;1257;2052;1171;5;20;15;3;8;4;7;2;1;Q1;2022
1;58;España;No;No;Si;No;No;5;4;300;285;500;7;6;0;3;10;4;2;2;4;Q2;2022
1;27;Alemania;No;Si;No;No;No;30;5;280;1400;1001;4;6;1;4;10;4;6;1;1;Q2;2022
6;40;España;No;No;Si;No;No;10;4;1000;700;500;1;6;2;3;10;4;9;1;4;Q3;2022
6;32;Otros;No;Si;No;No;No;7;4;250;250;300;12;5;5;4;9;4;1;2;1;Q2;2022
6;47;España;No;Si;No;No;No;10;2;1000;2016;1200;4;9;4;3;9;4;1;3;2;Q3;2022
6;47;España;No;No;Si;No;No;4;1;1196;2172;632;8;3;2;5;10;4;1;3;4;Q2;2022
6;52;Irlanda;No;Si;No;No;No;7;2;1036;2307;129;8;3;3;4;9;3;10;2;4;Q1;2022
1;74;Otros;No;No;No;No;Si;15;2;1662;3392;1685;0;7;5;3;10;4;3;1;2;Q1;2022
6;33;España;No;Si;No;No;No;10;2;400;737;700;8;3;2;3;10;4;1;2;2;Q3;2022
1;57;España;No;Si;No;No;No;5;6;600;800;1800;13;2;1;4;10;2;2;4;2;Q1;2022
6;49;Otros;No;Si;No;No;No;12;3;1316;2.684;400;4;1;1;4;10;3;1;1;3;Q1;2022
6;46;Suiza;No;No;Si;No;No;7;2;2279;3.721;3989;2;1;1;4;9;4;1;4;4;Q1;2022
1;62;Dinamarca;No;Si;No;No;No;7;4;943;1538;1146;5;5;5;4;8;4;1;3;2;Q1;2022
6;20;España;No;Si;No;No;No;7;2;280;550;455;12;6;2;3;8;3;6;2;2;Q3;2022
1;52;España;No;No;Si;No;No;4;4;932;1868;1070;10;2;0;3;10;4;1;4;4;Q3;2022
1;74;Alemania;No;Si;No;No;No;4;4;2356;5431;1613;6;4;4;3;7;3;7;2;2;Q1;2022
1;55;España;Si;No;No;No;No;13;2;1735;3266;1000;8;7;7;3;10;4;7;3;1;Q1;2022
6;32;España;No;No;No;No;Si;5;6;260;377;600;14;3;1;3;5;4;1;2;1;Q3;2022
6;66;Otros;No;Si;No;No;No;5;1;577;7206;0;5;1;0;3;10;4;7;1;2;Q1;2022
6;62;España;No;Si;No;No;No;6;3;500;450;425;10;4;4;3;10;4;1;2;2;Q2;2022
1;65;Alemania;No;Si;No;No;No;14;4;404;932;863;10;3;3;3;10;3;11;2;2;Q1;2022
1;61;España;No;Si;No;No;No;6;3;500;450;425;10;2;1;5;10;4;5;2;2;Q2;2022
1;51;Alemania;No;No;No;Si;No;10;2;404;932;513;10;5;5;3;9;4;1;2;1;Q1;2022
1;54;Reino Unido;No;Si;No;No;No;8;2;1100;1255;1197;5;3;3;3;7;4;1;4;2;Q2;2022
6;63;Alemania;Si;No;No;No;No;4;4;1146;2.641;743;7;5;1;3;7;4;7;2;1;Q1;2022
6;58;Reino Unido;No;No;Si;No;No;7;2;573;832;235;3;10;3;5;10;4;1;4;4;Q2;2022
1;28;España;No;Si;No;No;No;7;2;420;842;419;6;4;1;3;10;4;1;3;4;Q3;2022
1;52;Alemania;No;No;Si;No;No;10;2;1751;4.036;713;4;9;1;3;10;4;3;3;3;Q1;2022
