Sexo;Edad;Nacionalidad;Viaja_solo;Viaja_pareja;Viaja_hijo;Viaja_amigos;Viaja_otros;Noches;Tipo_alojamiento;Coste_vuelos;Coste_alojamiento;Gastos;Horas_fuera_alojamiento;Visitas_totales_Islas;Visitas_total_GC;Calificacion;Repetiria;Nivel_educativo;Situacion_laboral;Ingresos;Personas_hogar;Cuatrimestre;Año
6;40;Reino Unido;No;No;Si;No;No;11;2;2.152;3.480;255;0;2;1;5;10;3;3;2;6;Q4;2019
6;45;Reino Unido;No;No;No;No;Si;7;2;2.183;3.530;100;7;3;3;5;10;4;1;2;6;Q4;2019
6;52;Reino Unido;No;No;Si;No;No;7;2;1.846;2.986;92;0;1;1;2;6;4;2;2;5;Q4;2019
6;51;Reino Unido;No;No;No;No;Si;7;2;1.497;2.421;111;7;13;3;3;9;4;1;4;3;Q4;2019
6;58;Noruega;No;Si;No;No;No;5;2;297;1.088;592;2;2;2;3;6;4;1;4;2;Q4;2019
1;45;Suiza;No;No;Si;No;No;8;4;1.574;2.777;532;1;6;4;3;8;4;4;4;5;Q4;2019
6;49;Noruega;No;No;Si;No;No;14;4;1.500;1.500;700;8;9;9;3;9;1;1;4;2;Q4;2019
1;50;Suiza;No;No;Si;No;No;6;6;1.111;741;890;6;4;4;3;10;4;4;3;2;Q4;2019
6;39;Noruega;No;No;Si;No;No;15;4;1.137;3.312;1.545;3;7;6;2;8;3;2;3;2;Q4;2019
1;43;Noruega;No;No;Si;No;No;6;4;2.719;1.335;930;4;4;3;4;6;4;3;4;3;Q4;2019
1;58;Alemania;No;Si;No;No;No;12;2;681;1.197;422;7;2;1;4;8;3;2;3;2;Q4;2019
6;54;Alemania;No;Si;No;No;No;7;1;1.000;1.500;400;1;12;12;3;10;3;1;1;2;Q4;2019
6;50;Alemania;No;No;Si;No;No;7;3;1.451;2.549;0;10;5;2;3;10;3;1;4;4;Q4;2019
6;58;Alemania;No;Si;No;No;No;5;2;536;942;382;6;2;0;5;9;4;1;1;1;Q4;2019
6;52;Otros;No;Si;No;No;No;7;4;460;740;1.050;16;3;0;5;8;4;1;4;5;Q4;2019
1;52;Alemania;No;Si;No;No;No;10;1;1.044;1.834;522;8;6;6;3;6;3;1;3;3;Q4;2019
6;32;Bélgica;No;No;Si;No;No;8;2;1.200;2.800;0;1;2;1;3;10;3;7;3;4;Q4;2019
1;49;Paises Bajos;No;Si;No;No;No;9;3;558;822;419;3;3;3;3;8;3;1;2;2;Q4;2019
6;43;Bélgica;No;Si;No;No;No;6;2;381;1.197;822;1;25;25;3;10;4;1;2;2;Q4;2019
1;51;Paises Bajos;No;Si;No;No;No;8;5;356;525;319;0;2;2;3;9;3;1;1;5;Q4;2019
6;19;Paises Bajos;No;No;No;No;Si;8;3;518;763;419;6;3;2;3;8;3;1;1;3;Q4;2019
6;59;Paises Bajos;No;Si;No;No;No;10;3;748;1.102;500;7;3;1;4;5;3;10;3;2;Q4;2019
6;37;Bélgica;No;No;No;Si;No;5;1;340;800;500;2;3;1;4;9;4;1;1;1;Q4;2019
6;62;Paises Bajos;No;Si;No;No;No;9;3;639;942;184;20;10;10;3;9;3;1;2;2;Q4;2019
1;50;Paises Bajos;Si;No;No;No;No;6;3;350;66;140;8;6;6;4;10;3;1;1;1;Q4;2019
1;34;Otros;Si;No;No;No;No;7;2;350;350;2.100;6;7;2;5;10;3;4;1;2;Q4;2019
1;44;Alemania;No;Si;No;No;No;6;4;403;707;622;8;4;4;4;10;4;1;3;2;Q4;2019
6;55;Alemania;No;Si;No;No;No;6;1;834;1.466;74;5;2;2;3;9;4;5;4;2;Q4;2019
6;45;Alemania;No;No;No;No;Si;6;2;500;878;222;5;6;1;1;10;3;1;2;2;Q4;2019
1;28;Alemania;No;Si;No;No;No;6;3;500;1.000;1.040;10;4;1;3;10;4;1;3;2;Q4;2019
1;43;Alemania;No;No;Si;No;No;7;2;1.847;3.245;0;0;4;4;3;9;4;1;4;4;Q4;2019
1;31;Alemania;No;Si;No;No;No;6;2;152;266;272;7;4;1;4;8;4;1;3;1;Q4;2019
6;24;Alemania;No;Si;No;No;No;8;4;754;1.324;272;4;5;0;3;9;4;1;4;2;Q4;2019
6;20;Irlanda;No;No;No;No;Si;7;3;1.907;551;1.636;8;5;1;4;8;4;6;1;3;Q4;2019
1;51;Irlanda;No;No;Si;No;No;7;1;900;900;600;4;10;8;2;10;3;3;4;3;Q4;2019
1;62;Irlanda;No;Si;No;No;No;7;4;900;900;400;8;3;3;3;10;4;1;3;4;Q4;2019
6;50;Irlanda;No;No;No;No;Si;7;2;2.000;3.000;940;20;10;10;3;10;4;4;2;4;Q4;2019
1;62;Irlanda;No;Si;No;No;No;9;1;950;2.200;300;1;12;11;3;9;4;1;4;2;Q4;2019
6;25;Irlanda;No;Si;No;No;No;7;2;600;800;500;6;8;2;3;10;4;1;3;2;Q4;2019
6;46;Irlanda;No;Si;No;No;No;7;4;1.129;600;1.000;16;4;1;4;9;4;1;2;2;Q4;2019
1;65;Irlanda;No;No;Si;No;No;7;3;1.907;551;620;19;3;3;3;10;4;1;2;4;Q4;2019
1;55;Alemania;No;Si;No;No;No;7;1;827;1.452;322;6;3;3;3;10;4;1;4;3;Q4;2019
1;30;Alemania;No;Si;No;No;No;6;2;681;1.197;272;5;4;2;3;9;4;1;1;2;Q4;2019
6;33;Alemania;No;Si;No;No;No;8;2;1.044;1.834;392;4;3;3;3;8;3;1;2;1;Q4;2019
1;36;Alemania;Si;No;No;No;No;7;4;355;623;322;11;5;5;3;10;3;1;2;1;Q4;2019
6;67;Alemania;No;Si;No;No;No;7;2;1.143;2.007;20;1;3;3;3;9;3;7;2;2;Q4;2019
1;63;Otros;No;Si;No;No;No;7;3;269;432;256;15;3;3;3;5;4;1;2;2;Q4;2019
6;36;Otros;No;No;Si;No;No;16;2;999;1.606;20;8;3;2;4;10;4;1;3;4;Q4;2019
6;45;España;No;No;Si;No;No;7;6;1.000;500;516;12;5;1;3;10;3;10;2;4;Q4;2019
1;31;Italia;No;Si;No;No;No;7;2;270;1.000;600;8;2;1;4;10;4;2;2;2;Q4;2019
1;36;Italia;Si;No;No;No;No;10;4;300;250;250;15;4;4;5;10;4;1;2;1;Q4;2019
1;53;Italia;No;No;Si;No;No;7;6;600;600;1.840;12;10;10;3;10;4;6;2;4;Q4;2019
1;34;Italia;No;Si;No;No;No;6;4;500;250;700;12;2;1;3;10;4;1;2;1;Q4;2019
6;52;Italia;No;Si;No;No;No;7;4;340;460;700;12;9;6;3;9;4;1;2;2;Q4;2019
6;44;Suiza;No;No;Si;No;No;7;4;2.123;1.828;1.078;12;2;2;3;7;4;1;4;4;Q4;2019
6;75;Suiza;No;No;Si;No;No;7;2;6.558;5.648;0;10;10;8;4;8;4;1;4;2;Q4;2019
6;56;Suiza;No;No;Si;No;No;7;2;2.421;2.085;323;6;9;8;4;10;4;1;4;3;Q4;2019
6;70;Suiza;No;Si;No;No;No;14;4;1.034;816;1.100;12;20;0;3;10;4;7;2;2;Q4;2019
1;58;Suiza;No;Si;No;No;No;7;3;1.426;1.228;273;2;8;1;3;8;4;1;3;2;Q4;2019
6;50;Otros;No;Si;No;No;No;10;4;901;1.448;550;8;20;0;3;10;3;1;2;2;Q4;2019
1;73;Otros;No;Si;No;No;No;14;2;1.323;2.127;350;6;4;1;3;6;4;7;3;2;Q4;2019
6;47;Francia;No;Si;No;No;No;7;2;1.106;1.766;398;8;3;1;3;8;4;1;3;2;Q4;2019
6;57;Suiza;No;No;Si;No;No;7;1;2.835;2.442;952;3;22;4;3;10;4;2;4;3;Q4;2019
6;32;Suiza;No;No;Si;No;No;6;4;1.500;550;1.400;12;8;8;4;10;4;1;2;4;Q4;2019
1;44;Suiza;No;No;Si;No;No;7;4;2.777;1.852;2.341;9;5;5;3;9;4;1;2;3;Q4;2019
1;40;Noruega;No;No;No;No;Si;7;4;494;485;1.075;12;5;4;4;10;4;1;2;1;Q4;2019
6;47;Suiza;No;No;Si;No;No;9;2;741;833;271;1;1;1;3;10;3;3;2;4;Q4;2019
1;70;Noruega;No;Si;No;No;No;14;2;1.328;1.144;296;6;10;10;3;9;4;7;3;2;Q4;2019
1;34;Bélgica;No;No;Si;No;No;7;2;652;2.048;400;8;6;6;4;10;4;1;4;5;Q4;2019
1;62;Bélgica;No;Si;No;No;No;7;1;695;2.183;984;8;11;11;3;10;4;7;2;2;Q4;2019
6;63;Reino Unido;No;No;No;Si;No;1;5;250;171;232;1;5;0;4;9;4;1;2;2;Q4;2019
6;33;Reino Unido;No;No;Si;No;No;7;2;842;1.362;99;1;2;1;3;10;4;2;4;3;Q4;2019
6;44;Reino Unido;No;No;No;No;Si;7;2;1.148;1.856;313;3;12;4;3;9;4;1;2;3;Q4;2019
1;57;Reino Unido;No;Si;No;No;No;7;2;624;1.009;101;2;8;2;4;10;4;1;4;4;Q4;2019
6;44;Reino Unido;No;No;Si;No;No;7;2;1.279;2.068;841;4;6;2;3;9;4;1;4;6;Q4;2019
6;45;Reino Unido;No;No;Si;No;No;7;3;1.746;2.824;0;0;2;0;4;10;4;2;3;4;Q4;2019
6;50;Reino Unido;No;No;No;No;Si;11;3;1.148;1.856;255;1;16;2;5;10;3;1;2;4;Q4;2019
1;61;Reino Unido;No;Si;No;No;No;11;2;755;1.221;777;4;18;18;3;10;4;1;3;3;Q4;2019
6;43;Reino Unido;Si;No;No;No;No;7;2;171;628;800;4;6;1;3;10;4;1;2;1;Q4;2019
6;68;Reino Unido;No;Si;No;No;No;7;3;873;1.412;0;14;8;3;3;10;4;7;4;2;Q4;2019
1;55;Reino Unido;No;No;No;No;Si;7;2;1.746;2.824;200;4;3;2;3;7;4;7;4;2;Q4;2019
1;46;Reino Unido;No;Si;No;No;No;7;2;971;2.100;500;0;3;2;3;9;3;1;2;5;Q4;2019
6;60;Reino Unido;No;Si;No;No;No;7;1;343;3.199;1.910;1;10;10;4;10;4;2;4;2;Q4;2019
1;46;Reino Unido;No;No;Si;No;No;7;4;1.028;571;650;12;4;2;5;10;4;1;3;4;Q4;2019
1;40;Reino Unido;No;No;No;No;Si;7;1;2.619;4.236;2.321;2;4;1;4;10;4;1;4;4;Q4;2019
1;34;Reino Unido;No;Si;No;No;No;7;4;1.104;1.786;429;10;8;1;3;7;1;1;3;5;Q4;2019
6;36;Reino Unido;No;No;Si;No;No;7;2;1.672;2.704;661;2;4;1;4;9;4;7;4;5;Q4;2019
1;50;Reino Unido;No;No;Si;No;No;7;3;1.310;2.118;2.000;2;9;9;5;10;3;1;3;2;Q4;2019
1;20;Reino Unido;No;No;Si;No;No;7;2;1.672;2.704;481;12;1;0;5;10;4;4;4;5;Q4;2019
1;69;Reino Unido;No;Si;No;No;No;11;1;1.148;1.856;581;2;5;4;3;10;4;7;2;2;Q4;2019
1;25;Otros;No;No;No;No;Si;3;3;250;400;600;6;2;1;4;10;1;1;2;2;Q4;2019
6;43;Reino Unido;No;No;No;No;Si;10;2;2.148;3.473;1.822;10;2;2;4;8;1;1;3;3;Q4;2019
6;63;Dinamarca;No;Si;No;No;No;7;4;1.238;1.066;623;5;13;6;3;10;4;1;3;2;Q4;2019
6;56;Dinamarca;No;Si;No;No;No;7;4;840;723;1.323;4;5;5;3;10;4;1;3;2;Q4;2019
6;19;Suiza;No;No;No;Si;No;7;4;780;671;497;3;2;2;3;8;3;1;1;4;Q4;2019
6;70;Dinamarca;No;Si;No;No;No;7;3;794;684;123;4;19;7;3;10;4;7;3;2;Q4;2019
6;40;Suiza;No;No;Si;No;No;7;3;1.924;1.657;245;3;5;1;3;10;4;1;4;4;Q4;2019
6;65;Dinamarca;No;Si;No;No;No;6;4;1.383;1.191;423;1;12;12;3;10;4;1;3;2;Q4;2019
6;40;Suiza;No;No;Si;No;No;7;3;1.558;1.341;36;6;6;5;3;10;4;7;3;4;Q4;2019
6;51;Dinamarca;No;No;Si;No;No;7;3;1.310;1.129;348;3;6;6;4;10;4;1;3;2;Q4;2019
1;55;Alemania;No;Si;No;No;No;15;4;871;1.529;560;10;8;8;3;10;4;1;2;2;Q4;2019
1;18;Otros;No;No;No;Si;No;2;6;100;60;48;16;3;1;4;10;2;2;2;5;Q4;2019
6;47;Alemania;No;No;No;No;Si;14;4;400;650;400;10;6;6;3;10;4;1;2;1;Q4;2019
6;50;Otros;No;Si;No;No;No;14;2;2.186;3.513;1.000;5;22;12;2;6;2;7;1;2;Q4;2019
1;63;Alemania;No;Si;No;No;No;7;2;327;574;50;6;18;11;3;10;4;1;4;2;Q4;2019
1;44;Alemania;Si;No;No;No;No;10;3;345;605;210;15;10;10;3;8;3;4;2;1;Q4;2019
1;60;Alemania;No;Si;No;No;No;13;2;798;1.402;300;8;14;14;3;9;3;1;3;2;Q4;2019
1;70;Alemania;No;Si;No;No;No;14;2;500;878;272;8;6;6;3;10;4;7;2;2;Q4;2019
6;32;España;Si;No;No;No;No;3;4;57;100;60;10;8;6;4;10;4;1;1;1;Q4;2019
6;23;Otros;No;Si;No;No;No;7;6;106;350;300;8;2;2;3;8;4;6;1;2;Q4;2019
1;39;Bélgica;No;No;Si;No;No;8;4;400;600;400;12;4;4;3;9;4;4;2;3;Q4;2019
6;55;Dinamarca;No;No;Si;No;No;7;4;441;380;177;2;10;8;3;10;4;1;4;4;Q4;2019
1;49;Dinamarca;No;No;Si;No;No;7;3;1.383;1.191;392;4;8;7;3;8;4;2;1;4;Q4;2019
6;61;Noruega;No;No;No;Si;No;8;4;678;584;653;10;6;3;4;9;4;4;4;2;Q4;2019
6;56;Noruega;Si;No;No;No;No;16;4;346;2.571;789;4;8;8;3;7;4;7;3;1;Q4;2019
1;70;Noruega;No;Si;No;No;No;23;4;791;1.950;1.220;7;25;25;3;8;3;7;2;2;Q4;2019
6;62;Noruega;No;No;No;Si;No;12;4;831;692;870;12;8;4;4;10;3;1;3;1;Q4;2019
1;72;Noruega;No;No;No;Si;No;21;4;939;1.681;887;6;4;2;3;9;4;7;3;2;Q4;2019
1;42;Alemania;No;No;No;Si;No;14;4;1.000;1.000;500;10;8;8;3;10;4;4;3;1;Q4;2019
6;28;Bélgica;No;Si;No;No;No;8;5;80;700;250;5;4;1;3;10;4;7;2;2;Q4;2019
6;49;Noruega;No;Si;No;No;No;6;3;731;630;923;5;20;19;3;10;4;1;4;2;Q4;2019
1;75;Noruega;No;Si;No;No;No;28;4;1.873;1.613;1.109;12;11;11;3;10;3;7;3;2;Q4;2019
1;72;Noruega;No;Si;No;No;No;7;2;1.063;915;395;1;6;3;3;10;4;7;4;2;Q4;2019
1;63;Noruega;No;No;No;Si;No;7;4;412;355;1.173;8;4;4;3;5;4;7;3;2;Q4;2019
6;26;Suiza;No;Si;No;No;No;7;3;173;149;517;10;3;3;3;5;4;1;2;2;Q4;2019
1;60;Noruega;Si;No;No;No;No;7;4;200;172;513;16;8;8;3;10;4;2;4;5;Q4;2019
6;72;Noruega;No;No;No;No;Si;7;3;994;856;1.123;3;7;4;3;7;4;7;2;1;Q4;2019
6;62;Suiza;No;No;Si;No;No;7;3;879;757;956;6;4;4;4;10;4;1;3;3;Q4;2019
6;60;Noruega;No;Si;No;No;No;7;3;890;767;873;5;3;3;4;8;4;7;3;3;Q4;2019
6;62;Noruega;No;No;No;No;Si;7;4;1.594;1.373;0;5;14;8;3;10;3;2;4;2;Q4;2019
6;76;Noruega;No;No;No;Si;No;14;4;2.006;1.728;2.623;8;7;6;5;10;3;1;1;3;Q4;2019
6;69;Noruega;No;No;No;Si;No;7;4;691;595;490;4;10;9;3;7;4;1;3;2;Q4;2019
6;49;Suiza;No;No;No;Si;No;7;2;2.657;2.288;1.130;3;9;4;4;10;4;1;4;2;Q4;2019
6;36;Suiza;No;No;Si;No;No;7;4;2.670;2.299;310;4;12;0;3;4;3;7;1;2;Q4;2019
1;70;Suiza;No;Si;No;No;No;14;4;1.526;1.314;443;4;12;11;4;10;4;7;3;2;Q4;2019
6;51;Suiza;No;Si;No;No;No;7;2;1.053;907;778;9;2;2;4;10;4;1;4;2;Q4;2019
1;50;Suiza;No;No;Si;No;No;7;4;1.625;1.400;1.451;12;1;0;3;8;3;1;3;4;Q4;2019
1;51;Suiza;No;Si;No;No;No;7;3;2.023;1.742;1.059;10;2;1;3;10;3;2;2;2;Q4;2019
6;61;Suiza;No;Si;No;No;No;14;4;1.178;1.014;1.200;12;10;10;3;10;3;7;2;2;Q4;2019
1;47;Suiza;No;No;Si;No;No;7;3;2.421;2.085;310;2;6;6;3;10;4;1;3;4;Q4;2019
6;44;Suiza;No;No;Si;No;No;7;3;2.919;2.513;245;3;9;5;4;10;4;1;4;5;Q4;2019
1;77;Suiza;No;Si;No;No;No;7;4;531;457;357;8;3;2;3;7;2;7;1;2;Q4;2019
1;45;Suiza;No;No;Si;No;No;7;3;2.023;1.742;123;2;6;6;4;8;4;7;3;2;Q4;2019
6;63;Suiza;No;Si;No;No;No;21;4;1.426;1.228;493;12;20;3;3;10;4;7;3;2;Q4;2019
6;48;Suiza;No;No;No;Si;No;7;3;3.913;3.370;310;2;5;3;3;10;3;1;3;4;Q4;2019
6;71;Finlandia;No;No;No;No;Si;14;4;4.447;3.830;15.010;8;7;3;3;8;4;7;1;1;Q4;2019
1;16;Suiza;No;No;No;No;Si;7;4;926;463;571;6;4;0;3;10;4;1;4;4;Q4;2019
6;43;Suiza;No;No;Si;No;No;7;2;2.670;2.299;216;0;10;10;3;7;3;4;4;2;Q4;2019
6;67;Suiza;No;Si;No;No;No;14;3;2.172;1.871;123;8;8;8;3;8;3;7;3;2;Q4;2019
6;41;Suiza;No;No;Si;No;No;7;2;2.000;2.200;300;12;4;4;4;8;4;7;3;2;Q4;2019
1;42;Suiza;No;No;Si;No;No;7;6;278;470;281;8;4;4;3;8;4;1;3;5;Q4;2019
1;65;Suiza;No;Si;No;No;No;7;2;871;750;750;12;2;2;4;9;4;1;4;2;Q4;2019
1;58;Alemania;No;Si;No;No;No;14;2;907;1.593;760;12;12;11;4;10;3;1;3;2;Q4;2019
6;54;Suecia;No;Si;No;No;No;7;2;458;578;648;3;9;4;4;9;3;1;4;2;Q4;2019
6;35;Suecia;No;No;Si;No;No;7;1;1.303;1.645;1.848;3;8;7;3;9;4;4;3;3;Q4;2019
1;67;Alemania;No;Si;No;No;No;10;2;863;1.515;472;5;21;15;3;10;4;1;2;1;Q4;2019
1;57;Otros;No;Si;No;No;No;7;3;440;556;348;10;5;5;4;10;4;1;4;2;Q4;2019
1;26;Suecia;No;Si;No;No;No;8;2;1.021;1.289;218;2;2;2;3;8;3;1;4;2;Q4;2019
6;46;Suecia;No;Si;No;No;No;10;2;966;1.220;210;8;2;2;3;8;2;1;4;2;Q4;2019
1;32;Suecia;No;Si;No;No;No;6;4;220;278;694;14;3;3;3;10;2;1;4;3;Q4;2019
1;40;España;No;Si;No;No;No;7;3;100;520;510;14;2;0;3;8;4;1;2;2;Q4;2019
1;52;España;No;Si;No;No;No;7;2;500;400;700;14;4;1;4;7;4;2;4;3;Q4;2019
1;48;España;Si;No;No;No;No;14;2;90;1.014;300;14;9;9;3;10;4;1;2;3;Q4;2019
6;35;España;No;Si;No;No;No;6;2;300;600;600;14;3;1;3;10;4;1;2;1;Q4;2019
1;63;España;No;Si;No;No;No;7;3;402;598;400;10;6;1;4;10;3;7;1;2;Q4;2019
1;45;España;No;No;No;No;Si;1;2;220;150;200;12;6;2;5;10;4;4;1;1;Q4;2019
1;38;España;No;No;No;No;Si;2;4;200;150;200;12;4;4;3;10;3;1;4;4;Q4;2019
1;53;Suiza;No;Si;No;No;No;4;4;431;372;666;18;3;1;3;5;4;1;3;2;Q4;2019
6;62;Noruega;No;Si;No;No;No;7;4;837;721;423;16;1;1;3;10;4;7;2;2;Q4;2019
6;26;Noruega;No;No;No;Si;No;7;3;412;355;373;1;2;2;5;10;4;2;4;5;Q4;2019
6;42;Noruega;No;Si;No;No;No;7;2;850;732;749;5;5;2;3;5;4;8;4;3;Q4;2019
1;62;Noruega;No;Si;No;No;No;7;4;797;686;400;10;10;10;3;10;4;7;4;2;Q4;2019
6;63;Noruega;No;Si;No;No;No;7;6;593;890;345;5;2;2;3;9;4;1;4;2;Q4;2019
6;68;Noruega;No;Si;No;No;No;14;4;2.019;1.739;1.000;8;25;22;4;10;3;7;4;2;Q4;2019
1;71;Noruega;No;Si;No;No;No;14;5;1.034;890;616;8;4;4;3;8;4;7;2;2;Q4;2019
1;27;Finlandia;No;Si;No;No;No;7;2;740;637;423;9;2;2;3;5;4;1;4;2;Q4;2019
1;66;Finlandia;No;Si;No;No;No;7;1;1.707;1.470;423;5;15;8;3;9;4;7;4;2;Q4;2019
1;68;Finlandia;No;Si;No;No;No;7;5;1.358;1.169;893;8;7;6;3;9;4;7;4;2;Q4;2019
1;54;Finlandia;No;Si;No;No;No;7;4;376;324;1.125;12;10;6;3;10;3;3;4;2;Q4;2019
6;71;Finlandia;No;Si;No;No;No;7;4;391;336;1.023;10;20;19;4;10;3;7;3;2;Q4;2019
6;66;Finlandia;No;Si;No;No;No;14;2;752;648;600;12;22;16;3;7;3;7;1;2;Q4;2019
6;53;Finlandia;No;Si;No;No;No;21;4;1.116;961;783;10;8;4;3;7;4;2;2;2;Q4;2019
1;72;Finlandia;Si;No;No;No;No;7;5;385;332;303;4;5;4;3;8;3;7;2;2;Q4;2019
1;53;Finlandia;No;No;Si;No;No;14;4;2.352;2.025;3.123;5;4;1;4;8;4;1;4;4;Q4;2019
1;63;Finlandia;No;Si;No;No;No;14;5;2.042;1.758;500;4;20;15;3;7;3;7;4;2;Q4;2019
6;64;Finlandia;No;Si;No;No;No;14;2;2.083;1.794;1.883;12;13;11;3;9;4;7;3;2;Q4;2019
1;60;Finlandia;No;Si;No;No;No;6;1;1.200;1.700;1.280;1;15;10;4;9;4;2;3;2;Q4;2019
6;65;Finlandia;No;Si;No;No;No;7;1;1.827;1.573;300;5;10;5;3;8;4;7;3;2;Q4;2019
1;43;Alemania;No;Si;No;No;No;5;2;536;942;142;6;1;1;3;7;4;1;2;2;Q4;2019
1;72;Suiza;No;Si;No;No;No;7;2;481;414;577;4;20;17;3;8;3;7;3;2;Q4;2019
6;68;Suiza;No;Si;No;No;No;14;3;680;586;623;10;10;10;3;10;3;7;3;2;Q4;2019
1;68;Suiza;No;Si;No;No;No;14;4;278;528;657;12;10;6;3;5;4;7;1;2;Q4;2019
6;55;Suiza;No;No;No;No;Si;7;3;829;714;523;0;6;4;4;8;4;7;4;2;Q4;2019
6;43;Suiza;No;No;Si;No;No;7;2;2.487;2.142;890;10;2;2;3;9;3;1;3;4;Q4;2019
6;43;Suiza;No;No;Si;No;No;8;4;1.426;1.228;404;14;2;2;3;8;4;4;3;4;Q4;2019
6;26;Suiza;No;No;No;Si;No;7;4;1.576;1.357;1.565;6;5;4;4;10;3;7;3;2;Q4;2019
1;66;Suiza;No;Si;No;No;No;7;2;995;857;75;2;10;10;4;10;4;7;4;2;Q4;2019
1;62;Suiza;No;Si;No;No;No;7;3;1.526;1.314;2.123;1;15;9;3;10;3;4;2;2;Q4;2019
6;52;Suiza;No;Si;No;No;No;7;3;780;671;497;5;8;8;4;10;4;7;3;2;Q4;2019
6;71;Suiza;No;Si;No;No;No;14;3;1.327;1.143;497;8;15;11;3;10;4;7;2;2;Q4;2019
1;63;Suiza;No;No;Si;No;No;7;2;1.028;886;310;0;1;0;4;7;3;3;3;2;Q4;2019
1;30;Reino Unido;No;Si;No;No;No;7;6;168;320;464;9;4;1;3;8;4;2;2;2;Q4;2019
1;57;Reino Unido;No;Si;No;No;No;9;2;1.015;1.727;900;9;6;6;3;10;4;1;1;2;Q4;2019
1;57;Reino Unido;No;Si;No;No;No;7;2;860;1.391;481;2;2;1;5;10;3;1;4;2;Q4;2019
1;31;Reino Unido;No;Si;No;No;No;5;4;229;400;411;10;4;3;3;10;4;1;4;2;Q4;2019
1;29;Otros;No;No;No;Si;No;7;6;600;600;200;6;3;1;3;8;4;1;1;2;Q4;2019
1;50;Reino Unido;No;Si;No;No;No;8;6;171;468;812;8;2;1;4;9;3;1;2;3;Q4;2019
6;24;Reino Unido;No;Si;No;No;No;7;4;290;469;866;4;5;3;3;9;4;6;1;2;Q4;2019
1;39;Otros;No;No;Si;No;No;11;2;740;1.400;720;3;2;0;3;5;4;1;4;4;Q4;2019
6;32;Reino Unido;No;Si;No;No;No;7;2;703;1.136;777;2;6;2;3;7;4;1;4;2;Q4;2019
6;46;Alemania;No;Si;No;No;No;10;2;400;1.500;200;8;2;0;3;10;4;2;1;1;Q4;2019
1;49;Alemania;Si;No;No;No;No;4;2;272;478;300;10;3;1;4;8;4;1;2;1;Q4;2019
1;64;Alemania;No;Si;No;No;No;7;2;972;1.707;482;1;4;1;4;10;3;1;1;3;Q4;2019
1;59;Alemania;No;Si;No;No;No;14;3;726;1.274;0;6;4;0;3;10;4;1;2;2;Q4;2019
1;60;Alemania;Si;No;No;No;No;7;2;457;803;365;7;5;2;3;6;4;2;3;1;Q4;2019
6;40;Alemania;No;Si;No;No;No;7;1;790;1.388;422;2;2;0;3;8;4;1;3;1;Q4;2019
6;55;Alemania;No;Si;No;No;No;11;2;935;1.643;692;4;3;2;3;10;4;1;4;2;Q4;2019
1;40;Otros;Si;No;No;No;No;6;2;427;751;172;8;3;0;4;8;4;4;3;1;Q4;2019
1;59;Alemania;No;Si;No;No;No;10;2;609;1.069;322;12;3;3;3;8;3;2;2;3;Q4;2019
6;48;Alemania;No;Si;No;No;No;7;1;834;1.466;760;6;2;2;3;6;4;1;4;2;Q4;2019
1;55;Alemania;No;Si;No;No;No;6;4;653;1.147;1.000;12;8;8;4;9;3;1;4;2;Q4;2019
6;55;Alemania;No;No;Si;No;No;6;2;750;4.000;600;7;6;6;3;10;2;1;1;4;Q4;2019
1;52;Alemania;No;Si;No;No;No;14;1;2.177;3.823;2.000;8;25;9;3;10;3;3;4;3;Q4;2019
1;54;Alemania;No;No;No;Si;No;14;4;508;892;1.335;5;4;4;3;10;4;1;4;2;Q4;2019
6;71;Alemania;No;Si;No;No;No;14;2;1.334;2.344;122;6;4;2;3;10;3;7;3;2;Q4;2019
1;41;Otros;No;No;No;No;Si;14;6;370;584;941;10;2;2;4;10;3;3;1;2;Q4;2019
6;45;España;Si;No;No;No;No;4;6;160;220;45;15;25;21;3;10;4;1;2;4;Q4;2019
6;33;Otros;No;No;No;Si;No;38;5;3.912;3.260;1.651;8;3;3;4;10;3;1;2;3;Q4;2019
1;43;España;Si;No;No;No;No;4;6;400;400;230;14;2;2;5;10;4;3;2;1;Q4;2019
1;55;España;No;No;No;No;Si;2;2;975;975;200;12;10;10;3;10;4;1;3;3;Q4;2019
1;43;España;No;No;No;No;Si;4;2;250;400;300;14;16;16;3;10;3;1;2;2;Q4;2019
1;62;España;Si;No;No;No;No;16;3;240;700;925;10;2;1;3;8;4;7;2;1;Q4;2019
6;51;España;No;No;No;No;Si;1;2;200;200;300;5;9;2;3;6;4;1;4;4;Q4;2019
1;54;Alemania;No;Si;No;No;No;21;4;834;1.466;550;2;18;18;3;8;4;1;2;1;Q4;2019
6;48;Alemania;No;No;No;Si;No;7;5;300;900;450;9;2;2;5;8;3;1;1;1;Q4;2019
1;57;Irlanda;No;Si;No;No;No;7;4;580;730;1.032;8;3;1;4;9;4;1;3;4;Q4;2019
6;28;Alemania;No;No;Si;No;No;14;4;1.552;2.726;189;10;6;6;4;9;4;1;4;3;Q4;2019
1;40;Alemania;No;Si;No;No;No;10;2;754;1.324;622;6;2;1;3;6;4;1;1;1;Q4;2019
6;49;Alemania;No;No;No;Si;No;7;2;409;719;622;5;2;0;4;8;3;1;3;2;Q4;2019
6;48;Finlandia;No;Si;No;No;No;7;2;1.220;1.456;850;6;2;2;4;10;3;1;3;2;Q4;2019
